TOPUTMX,TOPUTMY,GNIS_NAME,LOCATIONID,SAMPLEID,BEGDATE,GEAR_TYPE,SPP,RUNNUM,ORIGIN,LIFE_STAGE,ABUNDANCE,QUALABUN,RANGE
        413643.00000,       4877800.00000,Barker Brook,             1.10970,A-07/12/2000-01,2000/07/12,Backpack Electrofishing,BND,             1.00000,,,,Common,
        413643.00000,       4877800.00000,Barker Brook,             1.10970,A-07/12/2000-01,2000/07/12,Backpack Electrofishing,CCB,             1.00000,,,,Common,
        413643.00000,       4877800.00000,Barker Brook,             1.10970,A-07/12/2000-01,2000/07/12,Backpack Electrofishing,CMS,             1.00000,,,,Common,
        413643.00000,       4877800.00000,Barker Brook,             1.10970,A-07/12/2000-01,2000/07/12,Backpack Electrofishing,NSK,             1.00000,,,,Rare,
        413643.00000,       4877800.00000,Barker Brook,             1.10970,A-07/12/2000-01,2000/07/12,Backpack Electrofishing,WHS,             1.00000,,,,Common,
        390125.00000,       4904160.00000,,             1.12880,A-07/12/2000-02,2000/07/12,Backpack Electrofishing,PKL,             1.00000,,,             2.00000,,
        390125.00000,       4904160.00000,,             1.12880,A-07/12/2000-02,2000/07/12,Backpack Electrofishing,WHS,             1.00000,,,             1.00000,,
        390059.00000,       4902913.00000,,             1.12890,A-07/12/2000-03,2000/07/12,Backpack Electrofishing,CCB,             1.00000,,,            31.00000,,
        390059.00000,       4902913.00000,,             1.12890,A-07/12/2000-03,2000/07/12,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,             8.00000,,
        390059.00000,       4902913.00000,,             1.12890,A-07/12/2000-03,2000/07/12,Backpack Electrofishing,BKT,             1.00000,Unknown,Adults/Juveniles,            58.00000,,
        389428.00000,       4906009.00000,,             1.12900,A-07/12/2000-04,2000/07/12,Backpack Electrofishing,NSK,             1.00000,,,,Rare,
        389428.00000,       4906009.00000,,             1.12900,A-07/12/2000-04,2000/07/12,Backpack Electrofishing,CMS,             1.00000,,,,Common,
        389428.00000,       4906009.00000,,             1.12900,A-07/12/2000-04,2000/07/12,Backpack Electrofishing,BND,             1.00000,,,,Abundant,
        389428.00000,       4906009.00000,,             1.12900,A-07/12/2000-04,2000/07/12,Backpack Electrofishing,CCB,             1.00000,,,,Common,
        361472.00000,       4828639.00000,,           110.03590,A-07/12/2010-01,2010/07/12,Backpack Electrofishing,BKT,             1.00000,Wild,YOY/Juveniles/ Adult,            26.00000,Abundant,58-183
        361472.00000,       4828639.00000,,           110.03590,A-07/12/2010-01,2010/07/12,Backpack Electrofishing,WHS,             1.00000,Wild,YOY,             3.00000,Present,48-56
        361472.00000,       4828639.00000,,           110.03590,A-07/12/2010-01,2010/07/12,Backpack Electrofishing,RBT,             1.00000,Unknown,YOY,             1.00000,Rare,56
        346301.00000,       4829255.00000,,             1.03870,A-07/12/2010-02,2010/07/12,Backpack Electrofishing,PKL,             1.00000,Wild,Juvenile,             1.00000,Rare,155
        346301.00000,       4829255.00000,,             1.03870,A-07/12/2010-02,2010/07/12,Backpack Electrofishing,WHS,             1.00000,Wild,Adults/Juveniles,             3.00000,Present,110-211
        346301.00000,       4829255.00000,,             1.03870,A-07/12/2010-02,2010/07/12,Backpack Electrofishing,FLF,             1.00000,Wild,Adults/Juveniles,             2.00000,Present,100-210
        346301.00000,       4829255.00000,,             1.03870,A-07/12/2010-02,2010/07/12,Backpack Electrofishing,BUL,             1.00000,Wild,Adults/Juveniles,             6.00000,Common,98-155
        346301.00000,       4829255.00000,,             1.03870,A-07/12/2010-02,2010/07/12,Backpack Electrofishing,PKS,             1.00000,Wild,Adults/Juveniles,             9.00000,Common,71-114
        343937.00000,       4828228.00000,,             1.03880,A-07/12/2010-03,2010/07/12,Backpack Electrofishing,LMB,             1.00000,Wild,YOY,             7.00000,Present,36-52
        343937.00000,       4828228.00000,,             1.03880,A-07/12/2010-03,2010/07/12,Backpack Electrofishing,GLS,             1.00000,Unknown,Adult,             2.00000,Rare,111-116
        343937.00000,       4828228.00000,,             1.03880,A-07/12/2010-03,2010/07/12,Backpack Electrofishing,PKL,             1.00000,Wild,Juvenile,             5.00000,Present,71-117
        343616.00000,       4829871.00000,Little Ossipee River,             1.16200,A-07/12/2010-04,2010/07/12,Backpack Electrofishing,FLF,             1.00000,Wild,Adults/Juveniles,            27.00000,Abundant,100-200
        343616.00000,       4829871.00000,Little Ossipee River,             1.16200,A-07/12/2010-04,2010/07/12,Backpack Electrofishing,WHS,             1.00000,Wild,Juvenile,             2.00000,Rare,45-60
        343616.00000,       4829871.00000,Little Ossipee River,             1.16200,A-07/12/2010-04,2010/07/12,Backpack Electrofishing,PKL,             1.00000,Wild,Juvenile,             6.00000,Present,95-130
        343616.00000,       4829871.00000,Little Ossipee River,             1.16200,A-07/12/2010-04,2010/07/12,Backpack Electrofishing,CMS,             1.00000,Unknown,Adults/Juveniles,            75.00000,Superabundant,50-100
        343616.00000,       4829871.00000,Little Ossipee River,             1.16200,A-07/12/2010-04,2010/07/12,Backpack Electrofishing,BLG,             1.00000,Unknown,Adult,             2.00000,Rare,140-160
        343616.00000,       4829871.00000,Little Ossipee River,             1.16200,A-07/12/2010-04,2010/07/12,Backpack Electrofishing,BUL,             1.00000,Wild,Juvenile,             1.00000,Rare,135
        343616.00000,       4829871.00000,Little Ossipee River,             1.16200,A-07/12/2010-04,2010/07/12,Backpack Electrofishing,LMB,             1.00000,Wild,YOY/Juveniles/ Adult,             3.00000,Present,55-325
        343616.00000,       4829871.00000,Little Ossipee River,             1.16200,A-07/12/2010-04,2010/07/12,Backpack Electrofishing,GLS,             1.00000,Unknown,Adult,             1.00000,Rare,175
        373495.00000,       4892802.00000,Lombard Brook,             1.12090,A-07/13/1994-01,1994/07/13,Backpack Electrofishing,GLS,             1.00000,,,             1.00000,,
        373495.00000,       4892802.00000,Lombard Brook,             1.12090,A-07/13/1994-01,1994/07/13,Backpack Electrofishing,PKL,             1.00000,,,             1.00000,,
        373495.00000,       4892802.00000,Lombard Brook,             1.12090,A-07/13/1994-01,1994/07/13,Backpack Electrofishing,BND,             1.00000,,,             2.00000,,
        373495.00000,       4892802.00000,Lombard Brook,             1.12090,A-07/13/1994-01,1994/07/13,Backpack Electrofishing,WHS,             1.00000,,,             1.00000,,
        371979.00000,       4894608.00000,Lombard Brook,             1.12100,A-07/13/1994-02,1994/07/13,Backpack Electrofishing,BND,             1.00000,,,,Abundant,
        371979.00000,       4894608.00000,Lombard Brook,             1.12100,A-07/13/1994-02,1994/07/13,Backpack Electrofishing,CCB,             1.00000,,,,Abundant,
        371979.00000,       4894608.00000,Lombard Brook,             1.12100,A-07/13/1994-02,1994/07/13,Backpack Electrofishing,SMB,             1.00000,,,             1.00000,,
        371979.00000,       4894608.00000,Lombard Brook,             1.12100,A-07/13/1994-02,1994/07/13,Backpack Electrofishing,YLP,             1.00000,,,             2.00000,,
        370834.00000,       4895945.00000,Lombard Brook,             1.12110,A-07/13/1994-03,1994/07/13,Backpack Electrofishing,CCB,             1.00000,,,             6.00000,,
        370834.00000,       4895945.00000,Lombard Brook,             1.12110,A-07/13/1994-03,1994/07/13,Backpack Electrofishing,SMB,             1.00000,,,             1.00000,,
        370834.00000,       4895945.00000,Lombard Brook,             1.12110,A-07/13/1994-03,1994/07/13,Backpack Electrofishing,BND,             1.00000,,,,Common,
